,Time,Interval Start,Interval End,Market,Location,Location Type,LMP,Energy,Congestion,Loss
3961,2023-06-15 02:00:00-07:00,2023-06-15 02:00:00-07:00,2023-06-15 03:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,27.0018,27.15386,0,-0.15206
3962,2023-06-15 03:00:00-07:00,2023-06-15 03:00:00-07:00,2023-06-15 04:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,27.06683,27.15645,0,-0.08962
3963,2023-06-15 04:00:00-07:00,2023-06-15 04:00:00-07:00,2023-06-15 05:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,28.58376,28.68703,0,-0.10327
3964,2023-06-15 05:00:00-07:00,2023-06-15 05:00:00-07:00,2023-06-15 06:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,32.39689,32.37747,0,0.01943
3965,2023-06-15 06:00:00-07:00,2023-06-15 06:00:00-07:00,2023-06-15 07:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,30.01241,30.03644,0,-0.02403
3966,2023-06-15 07:00:00-07:00,2023-06-15 07:00:00-07:00,2023-06-15 08:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,22.81211,20.74082,1.35366,0.71763
3967,2023-06-15 08:00:00-07:00,2023-06-15 08:00:00-07:00,2023-06-15 09:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,17.28772,13.29363,3.37328,0.62081
3968,2023-06-15 09:00:00-07:00,2023-06-15 09:00:00-07:00,2023-06-15 10:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,15.55266,9.76736,5.30963,0.47567
3969,2023-06-15 10:00:00-07:00,2023-06-15 10:00:00-07:00,2023-06-15 11:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,14.04804,7.96787,6.08017,0
3970,2023-06-15 11:00:00-07:00,2023-06-15 11:00:00-07:00,2023-06-15 12:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,13.78724,8.30848,5.11512,0.36364
3971,2023-06-15 12:00:00-07:00,2023-06-15 12:00:00-07:00,2023-06-15 13:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,14.71049,8.35751,5.95684,0.39615
3972,2023-06-15 13:00:00-07:00,2023-06-15 13:00:00-07:00,2023-06-15 14:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,14.75009,8.43361,5.86808,0.44839
3973,2023-06-15 14:00:00-07:00,2023-06-15 14:00:00-07:00,2023-06-15 15:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,14.85737,9.41666,4.9278,0.5129
3974,2023-06-15 15:00:00-07:00,2023-06-15 15:00:00-07:00,2023-06-15 16:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,17.62595,12.59609,4.26946,0.7604
3975,2023-06-15 16:00:00-07:00,2023-06-15 16:00:00-07:00,2023-06-15 17:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,18.16466,15.24128,2.92338,0
3976,2023-06-15 17:00:00-07:00,2023-06-15 17:00:00-07:00,2023-06-15 18:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,27.94602,26.82515,0.0747,1.04618
3977,2023-06-15 18:00:00-07:00,2023-06-15 18:00:00-07:00,2023-06-15 19:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,40.64694,40.30035,0,0.34658
3978,2023-06-15 19:00:00-07:00,2023-06-15 19:00:00-07:00,2023-06-15 20:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,51.397,53.5041,-2.1927,0.08561
3979,2023-06-15 20:00:00-07:00,2023-06-15 20:00:00-07:00,2023-06-15 21:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,50.86361,53.63317,-2.58185,-0.18772
3980,2023-06-15 21:00:00-07:00,2023-06-15 21:00:00-07:00,2023-06-15 22:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,42.72449,44.95926,-1.96502,-0.26976
3981,2023-06-15 22:00:00-07:00,2023-06-15 22:00:00-07:00,2023-06-15 23:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,37.19959,37.57155,0,-0.37196
3982,2023-06-15 23:00:00-07:00,2023-06-15 23:00:00-07:00,2023-06-16 00:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,33.90682,34.32212,0,-0.4153
3983,2023-06-16 00:00:00-07:00,2023-06-16 00:00:00-07:00,2023-06-16 01:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,29.27674,29.12239,0,0.15435
3984,2023-06-16 01:00:00-07:00,2023-06-16 01:00:00-07:00,2023-06-16 02:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,28.4259,28.23391,0,0.19199
3985,2023-06-16 02:00:00-07:00,2023-06-16 02:00:00-07:00,2023-06-16 03:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,28.21354,28.04527,0,0.16827
3986,2023-06-16 03:00:00-07:00,2023-06-16 03:00:00-07:00,2023-06-16 04:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,28.65534,28.52697,0,0.12837
3987,2023-06-16 04:00:00-07:00,2023-06-16 04:00:00-07:00,2023-06-16 05:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,29.50947,29.36265,0,0.14681
3988,2023-06-16 05:00:00-07:00,2023-06-16 05:00:00-07:00,2023-06-16 06:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,33.45707,33.15535,0,0.30171
3989,2023-06-16 06:00:00-07:00,2023-06-16 06:00:00-07:00,2023-06-16 07:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,33.44008,33.20103,0,0.23905
3990,2023-06-16 07:00:00-07:00,2023-06-16 07:00:00-07:00,2023-06-16 08:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,27.45237,27.30924,0.14313,0
3991,2023-06-16 08:00:00-07:00,2023-06-16 08:00:00-07:00,2023-06-16 09:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,23.8178,21.16975,1.90288,0.74518
3992,2023-06-16 09:00:00-07:00,2023-06-16 09:00:00-07:00,2023-06-16 10:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,18.5133,15.00556,3.50774,0
3993,2023-06-16 10:00:00-07:00,2023-06-16 10:00:00-07:00,2023-06-16 11:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,18.12625,14.47,3.65625,0
3994,2023-06-16 11:00:00-07:00,2023-06-16 11:00:00-07:00,2023-06-16 12:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,17.12982,13.14076,3.98906,0
3995,2023-06-16 12:00:00-07:00,2023-06-16 12:00:00-07:00,2023-06-16 13:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,18.16728,14.52,3.64728,0
3996,2023-06-16 13:00:00-07:00,2023-06-16 13:00:00-07:00,2023-06-16 14:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,20.41196,15.36116,4.38259,0.66821
3997,2023-06-16 14:00:00-07:00,2023-06-16 14:00:00-07:00,2023-06-16 15:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,20.14195,15.80611,3.59928,0.73656
3998,2023-06-16 15:00:00-07:00,2023-06-16 15:00:00-07:00,2023-06-16 16:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,24.82472,19.47989,4.42796,0.91687
3999,2023-06-16 16:00:00-07:00,2023-06-16 16:00:00-07:00,2023-06-16 17:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,22.29927,20,2.29927,0
4000,2023-06-16 17:00:00-07:00,2023-06-16 17:00:00-07:00,2023-06-16 18:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,30.77442,29.27979,0.45227,1.04236
4001,2023-06-16 18:00:00-07:00,2023-06-16 18:00:00-07:00,2023-06-16 19:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,39.25029,39.01619,0,0.2341
4002,2023-06-16 19:00:00-07:00,2023-06-16 19:00:00-07:00,2023-06-16 20:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,53.51766,55.90169,-2.15484,-0.2292
4003,2023-06-16 20:00:00-07:00,2023-06-16 20:00:00-07:00,2023-06-16 21:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,50.70275,55.53985,-4.42054,-0.41655
4004,2023-06-16 21:00:00-07:00,2023-06-16 21:00:00-07:00,2023-06-16 22:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,40.69592,44.4331,-3.15067,-0.58652
4005,2023-06-16 22:00:00-07:00,2023-06-16 22:00:00-07:00,2023-06-16 23:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,37.28105,37.70333,0,-0.42228
4006,2023-06-16 23:00:00-07:00,2023-06-16 23:00:00-07:00,2023-06-17 00:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,34.3803,34.65057,0,-0.27027
4007,2023-06-17 00:00:00-07:00,2023-06-17 00:00:00-07:00,2023-06-17 01:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,30.74032,30.74032,0,0
4008,2023-06-17 01:00:00-07:00,2023-06-17 01:00:00-07:00,2023-06-17 02:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,29.25974,29.66316,0,-0.40342
4009,2023-06-17 02:00:00-07:00,2023-06-17 02:00:00-07:00,2023-06-17 03:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,30,30,0,0
4010,2023-06-17 03:00:00-07:00,2023-06-17 03:00:00-07:00,2023-06-17 04:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,28.76518,28.76518,0,0
4011,2023-06-17 04:00:00-07:00,2023-06-17 04:00:00-07:00,2023-06-17 05:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,30.11711,30.11711,0,0
4012,2023-06-17 05:00:00-07:00,2023-06-17 05:00:00-07:00,2023-06-17 06:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,29.42311,29.42311,0,0
4013,2023-06-17 06:00:00-07:00,2023-06-17 06:00:00-07:00,2023-06-17 07:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,25.36932,25.36932,0,0
4014,2023-06-17 07:00:00-07:00,2023-06-17 07:00:00-07:00,2023-06-17 08:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,13.20085,11.3,1.90085,0
4015,2023-06-17 08:00:00-07:00,2023-06-17 08:00:00-07:00,2023-06-17 09:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,8.58143,4.55276,4.02868,0
4016,2023-06-17 09:00:00-07:00,2023-06-17 09:00:00-07:00,2023-06-17 10:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,8.44439,4.26979,4.1746,0
4017,2023-06-17 10:00:00-07:00,2023-06-17 10:00:00-07:00,2023-06-17 11:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,8.55102,4.20347,4.34755,0
4018,2023-06-17 11:00:00-07:00,2023-06-17 11:00:00-07:00,2023-06-17 12:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,8.60326,4.25478,4.34848,0
4019,2023-06-17 12:00:00-07:00,2023-06-17 12:00:00-07:00,2023-06-17 13:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,7.94146,3.30693,4.63453,0
4020,2023-06-17 13:00:00-07:00,2023-06-17 13:00:00-07:00,2023-06-17 14:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,7.30335,2.75599,4.54736,0
4021,2023-06-17 14:00:00-07:00,2023-06-17 14:00:00-07:00,2023-06-17 15:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,8.64964,4.26979,4.37985,0
4022,2023-06-17 15:00:00-07:00,2023-06-17 15:00:00-07:00,2023-06-17 16:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,11.26409,7.84908,3.25488,0.16012
4023,2023-06-17 16:00:00-07:00,2023-06-17 16:00:00-07:00,2023-06-17 17:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,14.68841,10.31536,4.10931,0.26374
4024,2023-06-17 17:00:00-07:00,2023-06-17 17:00:00-07:00,2023-06-17 18:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,25.71055,20.74043,4.64034,0.32977
4025,2023-06-17 18:00:00-07:00,2023-06-17 18:00:00-07:00,2023-06-17 19:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,37.19959,36.99611,0,0.20348
4026,2023-06-17 19:00:00-07:00,2023-06-17 19:00:00-07:00,2023-06-17 20:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,41.64559,50.67259,-9.00166,-0.02534
4027,2023-06-17 20:00:00-07:00,2023-06-17 20:00:00-07:00,2023-06-17 21:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,41.52227,56.57522,-14.91717,-0.13578
4028,2023-06-17 21:00:00-07:00,2023-06-17 21:00:00-07:00,2023-06-17 22:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,39.66627,48.71447,-8.82411,-0.22409
4029,2023-06-17 22:00:00-07:00,2023-06-17 22:00:00-07:00,2023-06-17 23:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,35.96495,36.20025,0,-0.2353
4030,2023-06-17 23:00:00-07:00,2023-06-17 23:00:00-07:00,2023-06-18 00:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,31,31,0,0
4031,2023-06-18 00:00:00-07:00,2023-06-18 00:00:00-07:00,2023-06-18 01:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,30.143,30.42596,0,-0.28296
4032,2023-06-18 01:00:00-07:00,2023-06-18 01:00:00-07:00,2023-06-18 02:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,27.29451,27.29451,0,0
4033,2023-06-18 02:00:00-07:00,2023-06-18 02:00:00-07:00,2023-06-18 03:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,24.87067,24.87067,0,0
4034,2023-06-18 03:00:00-07:00,2023-06-18 03:00:00-07:00,2023-06-18 04:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,23.54673,23.54673,0,0
4035,2023-06-18 04:00:00-07:00,2023-06-18 04:00:00-07:00,2023-06-18 05:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,24.09803,24.09803,0,0
4036,2023-06-18 05:00:00-07:00,2023-06-18 05:00:00-07:00,2023-06-18 06:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,23.96329,23.96329,0,0
4037,2023-06-18 06:00:00-07:00,2023-06-18 06:00:00-07:00,2023-06-18 07:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,14.91905,14.90664,0,0.01241
4038,2023-06-18 07:00:00-07:00,2023-06-18 07:00:00-07:00,2023-06-18 08:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,1.33258,0.12,1.21258,0
4039,2023-06-18 08:00:00-07:00,2023-06-18 08:00:00-07:00,2023-06-18 09:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,-3.76044,-7.15917,3.39873,0
4040,2023-06-18 09:00:00-07:00,2023-06-18 09:00:00-07:00,2023-06-18 10:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,-6.07145,-10.47,4.39855,0
4041,2023-06-18 10:00:00-07:00,2023-06-18 10:00:00-07:00,2023-06-18 11:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,-6.58333,-11.01,4.42667,0
4042,2023-06-18 11:00:00-07:00,2023-06-18 11:00:00-07:00,2023-06-18 12:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,-6.78609,-11.5,4.71391,0
4043,2023-06-18 12:00:00-07:00,2023-06-18 12:00:00-07:00,2023-06-18 13:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,-6.81426,-11.5,4.68574,0
4044,2023-06-18 13:00:00-07:00,2023-06-18 13:00:00-07:00,2023-06-18 14:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,-7.23884,-11.66858,4.80897,-0.37923
4045,2023-06-18 14:00:00-07:00,2023-06-18 14:00:00-07:00,2023-06-18 15:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,-6.89777,-10.90986,4.40375,-0.39166
4046,2023-06-18 15:00:00-07:00,2023-06-18 15:00:00-07:00,2023-06-18 16:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,-4.39589,-8.0054,3.60952,0
4047,2023-06-18 16:00:00-07:00,2023-06-18 16:00:00-07:00,2023-06-18 17:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,4.59458,-0.02804,4.62348,-0.00086
4048,2023-06-18 17:00:00-07:00,2023-06-18 17:00:00-07:00,2023-06-18 18:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,10.65898,7.58864,2.93147,0.13887
4049,2023-06-18 18:00:00-07:00,2023-06-18 18:00:00-07:00,2023-06-18 19:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,23.22433,28.41808,-5.28186,0.0881
4050,2023-06-18 19:00:00-07:00,2023-06-18 19:00:00-07:00,2023-06-18 20:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,30.30716,42.32161,-12.01446,0
4051,2023-06-18 20:00:00-07:00,2023-06-18 20:00:00-07:00,2023-06-18 21:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,33.8228,43.60306,-9.78026,0
4052,2023-06-18 21:00:00-07:00,2023-06-18 21:00:00-07:00,2023-06-18 22:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,31.32075,42.3333,-10.94059,-0.07197
4053,2023-06-18 22:00:00-07:00,2023-06-18 22:00:00-07:00,2023-06-18 23:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,29.54965,33.85964,-4.22534,-0.08465
4054,2023-06-18 23:00:00-07:00,2023-06-18 23:00:00-07:00,2023-06-19 00:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,27.73049,30.26176,-2.38299,-0.14828
4055,2023-06-19 00:00:00-07:00,2023-06-19 00:00:00-07:00,2023-06-19 01:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,31.19405,31.15044,0,0.04361
4056,2023-06-19 01:00:00-07:00,2023-06-19 01:00:00-07:00,2023-06-19 02:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,29.69468,29.71846,0,-0.02377
4057,2023-06-19 02:00:00-07:00,2023-06-19 02:00:00-07:00,2023-06-19 03:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,29.09391,29.05904,0,0.03487
4058,2023-06-19 03:00:00-07:00,2023-06-19 03:00:00-07:00,2023-06-19 04:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,27.67917,27.59913,0,0.08004
4059,2023-06-19 04:00:00-07:00,2023-06-19 04:00:00-07:00,2023-06-19 05:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,29.30368,29.42432,0,-0.12064
4060,2023-06-19 05:00:00-07:00,2023-06-19 05:00:00-07:00,2023-06-19 06:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,33.9135,33.80196,0,0.11155
4061,2023-06-19 06:00:00-07:00,2023-06-19 06:00:00-07:00,2023-06-19 07:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,26.75454,26.61084,0,0.1437
4062,2023-06-19 07:00:00-07:00,2023-06-19 07:00:00-07:00,2023-06-19 08:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,12.36364,9.28647,2.75679,0.32038
4063,2023-06-19 08:00:00-07:00,2023-06-19 08:00:00-07:00,2023-06-19 09:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,8.27397,1.34979,6.86398,0.0602
4064,2023-06-19 09:00:00-07:00,2023-06-19 09:00:00-07:00,2023-06-19 10:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,7.95946,-1.2941,9.30972,-0.05616
4065,2023-06-19 10:00:00-07:00,2023-06-19 10:00:00-07:00,2023-06-19 11:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,6.51181,-2.88317,9.50935,-0.11437
4066,2023-06-19 11:00:00-07:00,2023-06-19 11:00:00-07:00,2023-06-19 12:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,3.17974,-4.60664,7.99583,-0.20945
4067,2023-06-19 12:00:00-07:00,2023-06-19 12:00:00-07:00,2023-06-19 13:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,5.83215,-3.97034,9.9572,-0.15471
4068,2023-06-19 13:00:00-07:00,2023-06-19 13:00:00-07:00,2023-06-19 14:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,5.78531,-3.02433,8.93808,-0.12844
4069,2023-06-19 14:00:00-07:00,2023-06-19 14:00:00-07:00,2023-06-19 15:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,5.82138,-2.25469,8.1707,-0.09462
4070,2023-06-19 15:00:00-07:00,2023-06-19 15:00:00-07:00,2023-06-19 16:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,5.37508,0.0312,5.3425,0.00137
4071,2023-06-19 16:00:00-07:00,2023-06-19 16:00:00-07:00,2023-06-19 17:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,7.35529,2.28785,4.99628,0.07115
4072,2023-06-19 17:00:00-07:00,2023-06-19 17:00:00-07:00,2023-06-19 18:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,17.28393,12.05852,4.90948,0.31593
4073,2023-06-19 18:00:00-07:00,2023-06-19 18:00:00-07:00,2023-06-19 19:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,32.69611,32.76492,0,-0.06881
4074,2023-06-19 19:00:00-07:00,2023-06-19 19:00:00-07:00,2023-06-19 20:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,42.29842,46.91178,-4.14894,-0.46443
4075,2023-06-19 20:00:00-07:00,2023-06-19 20:00:00-07:00,2023-06-19 21:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,44.90658,48.87822,-3.40954,-0.5621
4076,2023-06-19 21:00:00-07:00,2023-06-19 21:00:00-07:00,2023-06-19 22:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,39.47151,40.83154,-1.06196,-0.29807
4077,2023-06-19 22:00:00-07:00,2023-06-19 22:00:00-07:00,2023-06-19 23:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,36.84077,36.815,0,0.02577
4078,2023-06-19 23:00:00-07:00,2023-06-19 23:00:00-07:00,2023-06-20 00:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,34.29296,34.46528,0,-0.17233
4079,2023-06-20 00:00:00-07:00,2023-06-20 00:00:00-07:00,2023-06-20 01:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,27.1968,27.46597,0,-0.26917
4080,2023-06-20 01:00:00-07:00,2023-06-20 01:00:00-07:00,2023-06-20 02:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,25.05288,25.17877,0,-0.12589
4081,2023-06-20 02:00:00-07:00,2023-06-20 02:00:00-07:00,2023-06-20 03:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,22.30484,22.33835,0,-0.03351
4082,2023-06-20 03:00:00-07:00,2023-06-20 03:00:00-07:00,2023-06-20 04:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,22.24778,22.1923,0,0.05548
4083,2023-06-20 04:00:00-07:00,2023-06-20 04:00:00-07:00,2023-06-20 05:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,25.63284,25.67649,0,-0.04365
4084,2023-06-20 05:00:00-07:00,2023-06-20 05:00:00-07:00,2023-06-20 06:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,31.8868,31.88042,0,0.00638
4085,2023-06-20 06:00:00-07:00,2023-06-20 06:00:00-07:00,2023-06-20 07:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,26.0231,26.29068,-0.5226,0.25502
4086,2023-06-20 07:00:00-07:00,2023-06-20 07:00:00-07:00,2023-06-20 08:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,13.64492,9.74819,3.4574,0.43933
4087,2023-06-20 08:00:00-07:00,2023-06-20 08:00:00-07:00,2023-06-20 09:00:00-07:00,DAY_AHEAD_HOURLY,DELTA_2_PL1X4-APND,AP Node,3.52355,3.88754,-0.54787,0.18388
